Date,Commodity_Name,Unit,Category,Price,Currency,Country,Country_Region,Market_Name
15 10 2013,Cassava - Retail,KG,cereals and tubers,114.73,MWK,Malawi,Southern Region,Muloza
15 10 2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,348.21,MWK,Malawi,Southern Region,Muloza
15 10 2013,Beans - Retail,KG,pulses and nuts,410.26,MWK,Malawi,Southern Region,Mwanza
15 10 2013,Maize - Retail,KG,cereals and tubers,130.93,MWK,Malawi,Southern Region,Mwanza
15 10 2013,Rice - Retail,KG,cereals and tubers,400,MWK,Malawi,Southern Region,Mwanza
15 10 2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,446.37,MWK,Malawi,Southern Region,Mwanza
15 10 2013,Beans - Retail,KG,pulses and nuts,514.29,MWK,Malawi,Southern Region,Nchalo
15 10 2013,Maize - Retail,KG,cereals and tubers,130.31,MWK,Malawi,Southern Region,Nchalo
15 10 2013,Rice - Retail,KG,cereals and tubers,432.91,MWK,Malawi,Southern Region,Nchalo
15 10 2013,Cassava - Retail,KG,cereals and tubers,131.65,MWK,Malawi,Southern Region,Nchalo
15 10 2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,441.18,MWK,Malawi,Southern Region,Nchalo
15 10 2013,Beans - Retail,KG,pulses and nuts,460.39,MWK,Malawi,Southern Region,Neno
15 10 2013,Maize - Retail,KG,cereals and tubers,104.6,MWK,Malawi,Southern Region,Neno
15 10 2013,Rice - Retail,KG,cereals and tubers,300.54,MWK,Malawi,Southern Region,Neno
15 10 2013,Cassava - Retail,KG,cereals and tubers,156.61,MWK,Malawi,Southern Region,Neno
15 10 2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,503.28,MWK,Malawi,Southern Region,Neno
15 10 2013,Beans - Retail,KG,pulses and nuts,481.55,MWK,Malawi,Southern Region,Ngabu
15 10 2013,Maize - Retail,KG,cereals and tubers,117.98,MWK,Malawi,Southern Region,Ngabu
15 10 2013,Rice - Retail,KG,cereals and tubers,467.09,MWK,Malawi,Southern Region,Ngabu
15 10 2013,Cassava - Retail,KG,cereals and tubers,146.84,MWK,Malawi,Southern Region,Ngabu
15 10 2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,437.98,MWK,Malawi,Southern Region,Ngabu
15 10 2013,Beans - Retail,KG,pulses and nuts,350.27,MWK,Malawi,Southern Region,Sorgin
15 10 2013,Maize - Retail,KG,cereals and tubers,122.12,MWK,Malawi,Southern Region,Sorgin
15 10 2013,Rice - Retail,KG,cereals and tubers,367.39,MWK,Malawi,Southern Region,Sorgin
15 10 2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,504.55,MWK,Malawi,Southern Region,Sorgin
15 10 2013,Beans - Retail,KG,pulses and nuts,373.6,MWK,Malawi,Southern Region,Phalombe
15 10 2013,Maize - Retail,KG,cereals and tubers,137.5,MWK,Malawi,Southern Region,Phalombe
15 10 2013,Rice - Retail,KG,cereals and tubers,300.2,MWK,Malawi,Southern Region,Phalombe
15 10 2013,Cassava - Retail,KG,cereals and tubers,185.3,MWK,Malawi,Southern Region,Phalombe
15 10 2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,407.79,MWK,Malawi,Southern Region,Phalombe
15 10 2013,Beans - Retail,KG,pulses and nuts,353.02,MWK,Malawi,Southern Region,Thondwe
15 10 2013,Maize - Retail,KG,cereals and tubers,108.65,MWK,Malawi,Southern Region,Thondwe
15 10 2013,Rice - Retail,KG,cereals and tubers,315,MWK,Malawi,Southern Region,Thondwe
15 10 2013,Cassava - Retail,KG,cereals and tubers,139.66,MWK,Malawi,Southern Region,Thondwe
15 10 2013,Rice (imported) - Retail,KG,cereals and tubers,14000,SOS,Malawi,Southern Region,Marka
15 10 2013,Maize (white) - Retail,KG,cereals and tubers,5440,SOS,Malawi,Southern Region,Marka
15 10 2013,Sorghum (red) - Retail,KG,cereals and tubers,5640,SOS,Malawi,Southern Region,Marka
15 10 2013,Maize - Retail,KG,cereals and tubers,122.12,MWK,Malawi,Southern Region,Nsanje
15 10 2013,Beans - Retail,KG,pulses and nuts,353.14,MWK,Malawi,Northern Region,Chilumba
15 10 2013,Maize - Retail,KG,cereals and tubers,136.1,MWK,Malawi,Northern Region,Chilumba
15 10 2013,Rice - Retail,KG,cereals and tubers,281.55,MWK,Malawi,Northern Region,Chilumba
15 10 2013,Cassava - Retail,KG,cereals and tubers,48.3,MWK,Malawi,Northern Region,Chilumba
15 10 2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,287.52,MWK,Malawi,Northern Region,Chilumba
15 10 2013,Beans - Retail,KG,pulses and nuts,506.05,MWK,Malawi,Northern Region,Chintheche
15 10 2013,Maize - Retail,KG,cereals and tubers,129.03,MWK,Malawi,Northern Region,Chintheche
15 10 2013,Rice - Retail,KG,cereals and tubers,333.98,MWK,Malawi,Northern Region,Chintheche
15 10 2013,Cassava - Retail,KG,cereals and tubers,100.95,MWK,Malawi,Northern Region,Chintheche
15 10 2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,429.28,MWK,Malawi,Northern Region,Chintheche
15 10 2013,Beans - Retail,KG,pulses and nuts,240.73,MWK,Malawi,Northern Region,Chitipa
15 10 2013,Maize - Retail,KG,cereals and tubers,96.97,MWK,Malawi,Northern Region,Chitipa
15 10 2013,Rice - Retail,KG,cereals and tubers,299.15,MWK,Malawi,Northern Region,Chitipa
15 10 2013,Cassava - Retail,KG,cereals and tubers,130.1,MWK,Malawi,Northern Region,Chitipa
15 10 2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,283.31,MWK,Malawi,Northern Region,Chitipa
15 10 2013,Beans - Retail,KG,pulses and nuts,275.09,MWK,Malawi,Northern Region,Embangweni
15 10 2013,Maize - Retail,KG,cereals and tubers,110,MWK,Malawi,Northern Region,Embangweni
15 10 2013,Rice - Retail,KG,cereals and tubers,493.11,MWK,Malawi,Northern Region,Embangweni
15 10 2013,Cassava - Retail,KG,cereals and tubers,124.19,MWK,Malawi,Northern Region,Embangweni
15 10 2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,244.63,MWK,Malawi,Northern Region,Embangweni
15 10 2013,Maize - Retail,KG,cereals and tubers,72.5,MWK,Malawi,Northern Region,Hewe
15 10 2013,Rice - Retail,KG,cereals and tubers,389.2,MWK,Malawi,Northern Region,Hewe
15 10 2013,Beans - Retail,KG,pulses and nuts,434.2,MWK,Malawi,Northern Region,Karonga
15 10 2013,Maize - Retail,KG,cereals and tubers,119.82,MWK,Malawi,Northern Region,Karonga
15 10 2013,Rice - Retail,KG,cereals and tubers,372.39,MWK,Malawi,Northern Region,Karonga
15 10 2013,Cassava - Retail,KG,cereals and tubers,72.33,MWK,Malawi,Northern Region,Karonga
